Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
TM,Toyota Motor Corp Ltd Ord,140.16,$195.94B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm,
TPGY.U,TPG Pace Beneficial Finance Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/tpgy.u,
PACE.U,TPG Pace Tech Opportunities Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/pace.u,
TRTX,"TPG RE Finance Trust, Inc.",10.81,$829.74M,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx,
TT,Trane Technologies plc,143.5,$34.46B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt,
TAC,TransAlta Corporation,6.93,$1.9B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac,
TCI,"Transcontinental Realty Investors, Inc.",26.89,$234.42M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci,
TDG,Transdigm Group Incorporated,591.54,$32.2B,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg,
RIG,Transocean Ltd.,2.08,$1.28B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig,
TGS,Transportadora De Gas Sa Ord B,5.51,$832.68M,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs,
TRU,TransUnion,92.85,$17.67B,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru,
TREB,Trebia Acquisition Corp.,10.01,$647.52M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/treb,
TREB.U,Trebia Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/treb.u,
TREB.WS,Trebia Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/treb.ws,
TREC,Trecora Resources,6.78,$168.26M,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec,
TG,Tredegar Corporation,16.32,$546.68M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg,
THS,"Treehouse Foods, Inc.",40.02,$2.26B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths,
TREX,"Trex Company, Inc.",74.63,$8.64B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex,
TY,Tri Continental Corporation,29.1641,$1.55B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ty,
TY^,Tri Continental Corporation,57,n/a,n/a,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^,
TPH,"TRI Pointe Group, Inc.",17.84,$2.26B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph,
TRNE,Trine Acquisition Corp.,12.19,$457.35M,2019,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/trne,
TRNE.U,Trine Acquisition Corp.,n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/trne.u,
TRNE.WS,Trine Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trne.ws,
TNET,"TriNet Group, Inc.",76.51,$5.1B,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet,
TRN,"Trinity Industries, Inc.",23.79,$2.72B,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn,
TSE,Trinseo S.A.,39.87,$1.53B,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse,
TPVG,TriplePoint Venture Growth BDC Corp.,13.15,$405.38M,2014,n/a,n/a,https://old.nasdaq.com/symbol/tpvg,
TPVY,TriplePoint Venture Growth BDC Corp.,25.405,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/tpvy,
GTS,Triple-S Management Corporation,22.82,$534.68M,2007,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts,
TRTN,Triton International Limited,45.26,$3.11B,2016,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn,
TRTN^A,Triton International Limited,27.42,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^a,
TRTN^B,Triton International Limited,26.99,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^b,
TRTN^C,Triton International Limited,25.74,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^c,
TRTN^D,Triton International Limited,25.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^d,
TGI,"Triumph Group, Inc.",13.61,$709.23M,1996,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi,
TROX,Tronox Holdings plc,12.57,$1.8B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox,
TBI,"TrueBlue, Inc.",20.27,$719.03M,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi,
TFC,Truist Financial Corporation,48.5,$65.38B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc,
TFC^F,Truist Financial Corporation,25.6,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^f,
TFC^G,Truist Financial Corporation,25.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^g,
TFC^H,Truist Financial Corporation,25.76,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^h,
TFC^I,Truist Financial Corporation,25.6,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^i,
TFC^O,Truist Financial Corporation,27.85,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^o,
TFC^R,Truist Financial Corporation,26.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^r,
TNP,Tsakos Energy Navigation Ltd,9.23,$173.35M,2002,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp,
TNP^D,Tsakos Energy Navigation Ltd,21.15,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^d,
TNP^E,Tsakos Energy Navigation Ltd,21.46,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^e,
TNP^F,Tsakos Energy Navigation Ltd,21.724,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^f,
TUFN,Tufin Software Technologies Ltd.,7.9,$282.79M,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn,
TUP,Tupperware Brands Corporation,35.63,$1.75B,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup,
TKC,Turkcell Iletisim Hizmetleri AS,5.08,$4.44B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc,
TPB,"Turning Point Brands, Inc.",39.12,$749.7M,2016,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb,
TRQ,Turquoise Hill Resources Ltd.,9.88,$1.99B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq,
TPC,Tutor Perini Corporation,14.29,$726.32M,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc,
TWLO,Twilio Inc.,319.05,$51.2B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo,
TWTR,"Twitter, Inc.",46.59,$37.06B,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr,
TWO,Two Harbors Investments Corp,6.47,$1.77B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two,
TWO^A,Two Harbors Investments Corp,24.02,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^a,
TWO^B,Two Harbors Investments Corp,23.29,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^b,
TWO^C,Two Harbors Investments Corp,21.6963,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^c,
TWO^D,Two Harbors Investments Corp,23.98,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^d,
TWO^E,Two Harbors Investments Corp,23.47,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^e,
TYL,"Tyler Technologies, Inc.",426.11,$17.18B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl,
TSN,"Tyson Foods, Inc.",65,$23.67B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn,
USB,U.S. Bancorp,44.21,$66.6B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb,
USB^A,U.S. Bancorp,905,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a,
USB^H,U.S. Bancorp,23.64,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^h,
USB^M,U.S. Bancorp,26.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^m,
USB^O,U.S. Bancorp,25.6299,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^o,
USB^P,U.S. Bancorp,28.24,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^p,
USB^Q,U.S. Bancorp,24.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^q,
USPH,"U.S. Physical Therapy, Inc.",107.38,$1.38B,1992,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph,
SLCA,"U.S. Silica Holdings, Inc.",4.74,$350.52M,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca,
USX,"U.S. Xpress Enterprises, Inc.",7.73,$383.28M,2018,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx,
UBER,"Uber Technologies, Inc.",50.72,$89.46B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber,
UI,Ubiquiti Inc.,246.57,$15.48B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui,
UBS,UBS AG,14.55,$52.2B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs,
UDR,"UDR, Inc.",39.22,$11.55B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr,
UGI,UGI Corporation,37.16,$7.74B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi,
UGP,Ultrapar Participacoes S.A.,3.84,$4.18B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp,
UMH,"UMH Properties, Inc.",14.26,$594.78M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh,
UMH^C,"UMH Properties, Inc.",25.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^c,
UMH^D,"UMH Properties, Inc.",24.77,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^d,
UA,"Under Armour, Inc.",14.71,$6.69B,2016,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua,
UAA,"Under Armour, Inc.",16.68,$7.58B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa,
UFI,"Unifi, Inc.",15.38,$283.82M,n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi,
UNF,Unifirst Corporation,192.18,$3.63B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf,
UN,Unilever NV,60.5,$158.59B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un,
UL,Unilever PLC,60.51,$158.61B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul,
UNP,Union Pacific Corporation,205.64,$138.57B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/unp,
UIS,Unisys Corporation,14.79,$932.33M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/uis,
UMC,United Microelectronics Corporation,6.97,$17.32B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc,
UNFI,"United Natural Foods, Inc.",18.06,$990.41M,2019,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi,
UPS,"United Parcel Service, Inc.",168.89,$145.99B,1999,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups,
URI,"United Rentals, Inc.",232.91,$16.8B,1997,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri,
USM,United States Cellular Corporation,32.53,$2.8B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm,
UZA,United States Cellular Corporation,26.2,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza,
UZB,United States Cellular Corporation,25.63,n/a,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb,
UZC,United States Cellular Corporation,25.37,n/a,2015,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc,
UZD,United States Cellular Corporation,26.92,n/a,2020,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzd,
X,United States Steel Corporation,14.55,$3.21B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x,
UNH,UnitedHealth Group Incorporated,337.94,$320.64B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh,
UTL,UNITIL Corporation,40.66,$610.19M,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl,
U,Unity Software Inc.,147.62,$39.97B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/u,
UNVR,Univar Solutions Inc.,18.29,$3.09B,2015,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr,
UVV,Universal Corporation,46.72,$1.15B,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv,
UHT,Universal Health Realty Income Trust,62.68,$863.14M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht,
UHS,"Universal Health Services, Inc.",132.11,$11.23B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs,
UVE,UNIVERSAL INSURANCE HOLDINGS INC,14.57,$456.54M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve,
UTI,Universal Technical Institute Inc,6.34,$206.98M,2003,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti,
UNM,Unum Group,23.14,$4.71B,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm,
UNMA,Unum Group,27.75,n/a,2018,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma,
UE,Urban Edge Properties,13.71,$1.6B,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/ue,
UBA,Urstadt Biddle Properties Inc.,14.33,$574.16M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba,
UBP,Urstadt Biddle Properties Inc.,13.065,$523.47M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp,
UBP^H,Urstadt Biddle Properties Inc.,24.775,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^h,
UBP^K,Urstadt Biddle Properties Inc.,24.45,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^k,
USFD,US Foods Holding Corp.,32.25,$7.12B,2016,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd,
USAC,"USA Compression Partners, LP",12.07,$1.17B,2013,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac,
USNA,"USANA Health Sciences, Inc.",76.65,$1.61B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna,
USDP,USD Partners LP,3.98,$106.84M,2014,Transportation,Railroads,https://old.nasdaq.com/symbol/usdp,
BIF,"USLIFE Income Fund, Inc.",11.01,$1.08B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bif,
UTZ,Utz Brands Inc ,20.19,$2.44B,2018,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/utz,
UTZ.WS,Utz Brands Inc ,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/utz.ws,
VFC,V.F. Corporation,85.72,$33.43B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc,
EGY,"VAALCO Energy, Inc. ",1.68,$96.53M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/egy,
MTN,"Vail Resorts, Inc.",282.67,$11.39B,1997,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn,
VALE,VALE S.A.,14.73,$75.56B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale,
VLO,Valero Energy Corporation,56.62,$23.09B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo,
VHI,"Valhi, Inc.",16.2,$458.02M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi,
VMI,"Valmont Industries, Inc.",165.16,$3.51B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi,
VVV,Valvoline Inc.,22.91,$4.24B,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv,
VAPO,"Vapotherm, Inc.",25.37,$651.02M,2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo,
VAR,"Varian Medical Systems, Inc.",173.9,$15.85B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var,
VGR,Vector Group Ltd.,11.27,$1.73B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr,
VEC,"Vectrus, Inc.",48.56,$564.49M,2014,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec,
VEDL,Vedanta  Limited,6.57,$6.11B,2013,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl,
VEEV,Veeva Systems Inc.,276.45,$41.7B,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev,
VEL,"Velocity Financial, Inc.",6.27,$125.95M,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/vel,
VNTR,Venator Materials PLC,2.33,$248.71M,2017,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr,
VTR,"Ventas, Inc.",47.9,$17.94B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr,
VNE,"Veoneer, Inc.",20.2,$2.25B,2018,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne,
VER,VEREIT Inc.,7.34,$8.01B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver,
VER^F,VEREIT Inc.,25.4401,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ver^f,
VRTV,Veritiv Corporation,19.22,$305.47M,2014,Consumer Services,Paper,https://old.nasdaq.com/symbol/vrtv,
VZ,Verizon Communications Inc.,60.58,$250.69B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vz,
VET,Vermilion Energy Inc.,4.32,$683.86M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vet,
VRS,Verso Corporation,11.04,$372.3M,2016,Basic Industries,Paper,https://old.nasdaq.com/symbol/vrs,
VCIF,Vertical Capital Income Fund,10.02,$104.01M,2019,n/a,n/a,https://old.nasdaq.com/symbol/vcif,
VERT.U,"Vertiv Holdings, LLC",n/a,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/vert.u,
VRT,"Vertiv Holdings, LLC",18.85,$6.19B,2018,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrt,
VRT.WS,"Vertiv Holdings, LLC",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vrt.ws,
VGAC,VG Acquisition Corp.,10.16,$656.89M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/vgac,
VGAC.U,VG Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/vgac.u,
VGAC.WS,VG Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vgac.ws,
VIAO,VIA optronics AG,11.53,$261.19M,2020,Technology,Semiconductors,https://old.nasdaq.com/symbol/viao,
VVI,Viad Corp,30.78,$628.79M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/vvi,
VICI,VICI Properties Inc.,25.68,$13.78B,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici,
VNCE,Vince Holding Corp.,5.27,$62.16M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/vnce,
VIPS,Vipshop Holdings Limited,26,$17.61B,2012,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips,
SPCE,"Virgin Galactic Holdings, Inc.",27.17,$6.37B,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce,
VHC,VirnetX Holding Corp,5.5,$390.82M,n/a,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/vhc,
VGI,Virtus Global Multi-Sector Income Fund,11.7054,$132.36M,2012,n/a,n/a,https://old.nasdaq.com/symbol/vgi,
ZTR,Virtus Total Return Fund Inc.,8.4669,$208.82M,1988,n/a,n/a,https://old.nasdaq.com/symbol/ztr,
V,Visa Inc.,211,$450.18B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/v,
VSH,"Vishay Intertechnology, Inc.",19.33,$2.8B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh,
VPG,"Vishay Precision Group, Inc.",30.05,$407.94M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vpg,
VIST,"Vista Oil & Gas, S.A.B. de C.V.",2.7,$236.66M,2019,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vist,
VSTO,Vista Outdoor Inc.,21.27,$1.24B,2015,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto,
VST,Vistra Corp.,19.59,$9.58B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst,
VST.WS.A,Vistra Energy Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vst.ws.a,
VVNT,"Vivint Smart Home, Inc.",21.92,$4.35B,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/vvnt,
VVNT.WS,"Vivint Smart Home, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vvnt.ws,
VMW,"Vmware, Inc.",142.08,$59.75B,2007,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw,
VOC,VOC Energy Trust,2.28,$38.76M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/voc,
VCRA,"Vocera Communications, Inc.",34.02,$1.11B,2012,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra,
VNT,Vontier Corporation,34.09,$5.74B,2020,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vnt,
VNO,Vornado Realty Trust,40.33,$7.71B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno,
VNO^K,Vornado Realty Trust,25.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^k,
VNO^L,Vornado Realty Trust,25.1665,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^l,
VNO^M,Vornado Realty Trust,25.17,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^m,
IAE,Voya Asia Pacific High Dividend Equity Income Fund,8.62,$102.57M,2007,n/a,n/a,https://old.nasdaq.com/symbol/iae,
IHD,Voya Emerging Markets High Income Dividend Equity Fund,7.401,$140.91M,2011,n/a,n/a,https://old.nasdaq.com/symbol/ihd,
VOYA,"Voya Financial, Inc.",59.33,$7.49B,2013,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya,
VOYA^B,"Voya Financial, Inc.",28.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/voya^b,
IGA,Voya Global Advantage and Premium Opportunity Fund,8.5999,$156.77M,2005,n/a,n/a,https://old.nasdaq.com/symbol/iga,
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,5.2,$502.73M,2005,n/a,n/a,https://old.nasdaq.com/symbol/igd,
